store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,week,is_weekend,holiday_a,holiday_b,holiday_c,sales
681,5,566,1,1,0,2014,5,9,19,0,0,0,0,6180.5915235783905
454,5,755,1,0,0,2013,6,14,24,0,0,0,0,5780.081906661333
578,7,0,0,0,0,2015,1,11,2,1,0,0,0,1690.5291431686492
613,3,911,1,0,0,2014,4,9,15,0,0,0,0,7088.74072940473
1083,5,373,1,0,0,2014,10,17,42,0,0,0,0,3704.84685578238
206,1,781,1,0,0,2014,2,10,7,0,0,0,0,6606.06629681692
231,5,364,1,0,1,2013,5,24,21,0,0,0,0,3541.479576168058
1052,7,0,0,0,0,2015,7,12,28,1,0,0,0,1844.5393930887221
49,4,473,1,1,0,2014,5,22,21,0,0,0,0,5904.400250398903
557,1,583,1,0,0,2014,8,25,35,0,0,0,0,5613.362016067025
268,2,500,1,0,0,2014,6,24,26,0,0,0,0,4928.301575639285
663,4,635,1,1,0,2015,2,5,6,0,0,0,0,6803.398057764338
18,3,716,1,1,0,2014,1,22,4,0,0,0,0,7374.192265891412
827,7,0,0,0,0,2014,9,7,36,1,0,0,0,1776.7449797639856
426,7,0,0,0,0,2014,12,21,51,1,0,0,0,1985.9755345705198
578,6,872,1,0,0,2013,8,31,35,1,0,0,0,7062.814233724261
937,4,578,1,1,0,2013,2,7,6,0,0,0,0,6071.348260179104
285,1,497,1,0,0,2015,7,20,30,0,0,0,0,5265.723206027062
635,5,727,1,1,0,2013,5,3,18,0,0,0,0,6974.466606556845
189,3,827,1,1,0,2014,3,19,12,0,0,0,0,8086.365885603009
570,6,429,1,0,0,2014,8,9,32,1,0,0,0,4525.369148107595
886,5,593,1,1,0,2014,1,24,4,0,0,0,0,6182.753737891675
594,7,0,0,0,0,2013,8,18,33,1,0,0,0,1624.8012500032783
327,7,0,0,0,0,2013,10,20,42,1,0,0,0,1750.4245089339092
647,2,507,1,0,0,2014,1,28,5,0,0,0,0,4721.556164444832
697,2,1027,1,1,0,2015,5,19,21,0,0,0,0,9611.312015406089
424,4,546,1,0,1,2013,1,3,1,0,0,0,0,4566.5495554792
682,1,2507,1,1,0,2014,12,1,49,0,0,0,0,18752.952254936623
111,7,0,0,0,0,2013,9,29,39,1,0,0,0,1764.9192161826068
631,6,506,1,0,0,2013,6,15,24,1,0,0,0,4740.346528521914
512,5,1436,1,1,0,2013,4,26,17,0,0,0,0,11273.830130903225
885,1,862,1,1,1,2014,7,14,29,0,0,0,0,8734.711367921089
194,6,504,1,0,0,2014,10,4,40,1,0,0,0,5108.238044321188
554,2,538,1,0,0,2013,4,2,14,0,0,0,0,4817.863651220687
694,4,758,1,1,0,2013,11,21,47,0,0,0,0,7570.685816870944
864,4,571,1,1,1,2013,8,1,31,0,0,0,0,6362.540638553619
81,1,598,1,1,0,2014,3,17,12,0,0,0,0,7028.447767086094
117,6,293,1,0,0,2013,11,16,46,1,0,0,0,3737.0681895562448
592,1,545,1,0,0,2013,3,11,11,0,0,0,0,4986.212151813495
171,7,0,0,0,0,2014,7,6,27,1,0,0,0,1807.7586036165012
312,2,593,1,1,1,2013,7,16,29,0,0,0,0,6885.578516161651
599,5,757,1,0,0,2013,1,18,3,0,0,0,0,5582.40549490077
1028,5,560,1,0,1,2013,8,9,32,0,0,0,0,4676.958532224351
1058,5,610,1,1,1,2013,8,2,31,0,0,0,0,6412.894245310512
179,1,796,1,0,0,2013,1,28,5,0,0,0,0,6523.18067970511
212,2,496,1,0,1,2014,12,30,1,0,0,0,0,5290.630336910428
189,4,871,1,1,0,2013,5,16,20,0,0,0,0,8095.843404033512
704,4,0,0,0,0,2013,5,9,19,0,1,0,0,-296.9046653804835
502,5,1482,1,1,1,2014,9,5,36,0,0,0,0,11980.13519033225
364,7,0,0,0,0,2013,10,6,40,1,0,0,0,1717.9225206788396
1105,1,371,1,0,0,2013,6,10,24,0,0,0,0,3965.066677159921
532,5,1320,1,1,0,2015,5,22,21,0,0,0,0,10948.548919927678
369,7,0,0,0,0,2013,9,1,35,1,0,0,0,1669.0825747606577
148,3,774,1,1,0,2014,1,8,2,0,0,0,0,7675.754817899433
571,5,709,1,0,0,2014,5,30,22,0,0,0,0,5647.848589846806
639,1,579,1,1,1,2015,6,29,27,0,0,0,0,7232.598811814503
798,3,941,1,1,1,2014,7,30,31,0,0,0,0,8947.344139092718
653,4,0,0,1,0,2014,5,1,18,0,1,0,0,1322.44101158611
35,3,736,1,1,0,2014,2,5,6,0,0,0,0,7498.49036165711
992,2,622,1,0,0,2013,10,15,42,0,0,0,0,5506.654015210457
682,6,1405,1,0,0,2014,11,1,44,1,0,0,0,10490.952420888236
706,4,414,1,0,0,2015,6,25,26,0,0,0,0,4203.227195878979
723,3,485,1,1,1,2013,10,23,43,0,0,0,0,6140.305370969756
703,7,0,0,0,0,2014,3,23,12,1,0,0,0,1596.3001356769819
455,2,346,1,0,0,2014,5,27,22,0,0,0,0,3935.7090284258593
290,1,967,1,1,1,2014,8,18,34,0,0,0,0,9513.43032005761
860,3,592,1,0,0,2015,1,21,4,0,0,0,0,5204.140336203913
507,7,0,0,0,0,2013,12,1,48,1,0,0,0,1761.6915881286259
854,5,543,1,0,0,2015,3,13,11,0,0,0,0,4663.782293579134
72,7,0,0,0,0,2013,4,14,15,1,0,0,0,1550.5074177233037
559,4,770,1,0,0,2014,5,15,20,0,0,0,0,6143.53765493707
41,1,410,1,1,1,2013,3,25,13,0,0,0,0,5844.572206348297
934,4,620,1,0,0,2014,1,30,5,0,0,0,0,5050.18257910508
277,1,598,1,1,1,2013,3,25,13,0,0,0,0,6938.369186556607
355,3,1139,1,1,0,2015,4,29,18,0,0,0,0,10169.8571179859
893,2,836,1,0,1,2013,4,2,14,0,0,0,0,6658.399294964678
304,5,921,1,0,0,2014,11,21,47,0,0,0,0,7184.989155703923
42,2,1021,1,1,1,2014,10,7,41,0,0,0,0,9782.856110761699
287,2,688,1,0,0,2014,2,11,7,0,0,0,0,5879.603555885144
505,7,0,0,0,0,2013,2,17,7,1,0,0,0,1406.2770001316676
728,7,0,0,0,0,2015,2,8,6,1,0,0,0,1698.2740977914073
1018,5,1229,1,0,0,2014,2,14,7,0,0,0,0,8561.747296488786
374,2,898,1,0,0,2014,10,14,42,0,0,0,0,7445.313819728151
376,6,657,1,0,0,2015,7,25,30,1,0,0,0,6097.037203000742
693,6,464,1,0,0,2014,10,4,40,1,0,0,0,4783.484341389441
702,3,343,1,1,0,2015,1,28,5,0,0,0,0,5195.382930628373
833,6,473,1,0,0,2013,2,23,8,1,0,0,0,4368.15519421309
689,7,0,0,0,0,2013,1,13,2,1,0,0,0,1329.4130851873197
436,2,594,1,0,0,2013,10,1,40,0,0,0,0,5404.724544394936
326,1,429,1,0,0,2015,7,6,28,0,0,0,0,4822.618286837591
931,7,173,1,0,0,2014,9,14,37,1,0,0,0,2815.385695332603
1065,1,585,1,1,1,2015,1,5,2,0,0,0,0,6959.345361142012
735,3,559,1,1,1,2015,2,4,6,0,0,0,0,6586.291448396223
913,4,1115,1,1,0,2014,1,23,4,0,0,0,0,9477.311828259495
327,2,996,1,1,0,2014,10,21,43,0,0,0,0,9509.818501800648
824,3,901,1,0,0,2013,9,18,38,0,0,0,0,7029.637545243313
1019,6,794,1,0,0,2015,2,28,9,1,0,0,0,6627.777551464853
236,2,871,1,0,0,2015,2,10,7,0,0,0,0,7162.6086424403475
881,5,642,1,0,0,2013,3,1,9,0,0,0,0,4887.25379509636
847,3,716,1,0,1,2014,7,23,30,0,0,0,0,6116.894800791808
247,3,630,1,1,0,2014,5,21,21,0,0,0,0,6969.93025745597
103,7,0,0,0,0,2013,1,13,2,1,0,0,0,1427.6084201784688
88,2,567,1,0,0,2014,9,9,37,0,0,0,0,5449.828918246145
250,3,659,1,1,0,2014,10,8,41,0,0,0,0,7312.594871594803
102,3,0,0,0,1,2014,1,1,1,0,1,0,0,62.641637555207126
421,1,1202,1,1,0,2013,5,13,20,0,0,0,0,10509.114345197275
629,6,634,1,0,0,2013,5,25,21,1,0,0,0,5492.590297630406
775,5,615,1,0,0,2014,2,14,7,0,0,0,0,4901.015779127309
1083,4,232,1,0,0,2013,6,13,24,0,0,0,0,2674.0631914357073
131,6,538,1,0,0,2013,9,28,39,1,0,0,0,5157.105030864244
352,5,700,1,0,0,2014,8,29,35,0,0,0,0,5744.053031512245
458,5,662,1,0,0,2014,4,11,15,0,0,0,0,5309.144018401566
15,2,677,1,1,0,2014,4,1,14,0,0,0,0,7370.084463928186
616,2,967,1,1,0,2014,4,29,18,0,0,0,0,9070.22168723424
1044,7,0,0,0,0,2013,12,15,50,1,0,0,0,1698.0090673650266
163,5,921,1,1,0,2014,4,4,14,0,0,0,0,8359.479675437731
407,2,278,1,1,0,2015,3,17,12,0,0,0,0,5063.736962246825
706,2,424,1,0,0,2015,5,12,20,0,0,0,0,4508.822138866002
803,3,534,1,1,1,2013,1,9,2,0,0,0,0,6048.79003571975
945,5,599,1,1,1,2013,8,2,31,0,0,0,0,6365.516887751932
867,3,382,1,1,0,2014,11,5,45,0,0,0,0,5572.212452649081
817,7,0,0,0,0,2013,9,8,36,1,0,0,0,1607.1627092066337
349,2,0,0,0,0,2013,1,15,3,0,0,0,0,1517.5221228621085
1077,1,601,1,1,1,2015,7,27,31,0,0,0,0,7326.680065760214
677,3,617,1,1,0,2015,5,6,19,0,0,0,0,6964.462199190282
684,5,0,0,1,1,2015,4,3,14,0,0,1,0,358.78453407017514
226,4,0,0,0,0,2015,5,14,20,0,1,0,0,138.86012434685836
1115,1,294,1,0,1,2013,8,5,32,0,0,0,0,3667.805849343189
964,4,1302,1,0,0,2014,3,27,13,0,0,0,0,9228.212026839203
331,1,700,1,0,0,2014,9,22,39,0,0,0,0,6389.4381556679145
299,5,751,1,0,0,2014,6,27,26,0,0,0,0,5979.501290223096
895,3,957,1,1,0,2013,9,11,37,0,0,0,0,8794.87346469285
794,6,369,1,0,0,2013,5,18,20,1,0,0,0,3854.2587971560424
652,2,706,1,1,0,2013,4,9,15,0,0,0,0,7280.060351214313
829,6,840,1,0,0,2014,4,12,15,1,0,0,0,6811.0362274163635
644,5,1031,1,0,1,2013,8,9,32,0,0,0,0,7580.691445586912
284,2,338,1,0,0,2014,1,28,5,0,0,0,0,3763.580432493589
918,1,690,1,1,0,2015,2,2,6,0,0,0,0,7548.970607748779
332,5,510,1,1,0,2013,11,22,47,0,0,0,0,5984.050750155875
65,7,0,0,0,0,2015,5,31,22,1,0,0,0,1968.5003605455859
337,7,0,0,0,0,2013,12,8,49,1,0,0,0,1803.3292601591093
895,3,766,1,0,0,2013,11,13,46,0,0,0,0,6271.634678713628
982,2,736,1,1,0,2013,1,22,4,0,0,0,0,7314.2128568751505
779,3,627,1,0,0,2014,2,12,7,0,0,0,0,5277.179510387825
253,2,835,1,1,0,2015,2,17,8,0,0,0,0,8408.580450917478
611,6,456,1,0,0,2013,2,16,7,1,0,0,0,4289.721340048767
175,1,639,1,0,1,2013,7,8,28,0,0,0,0,5872.245656326122
223,2,647,1,0,0,2014,6,10,24,0,0,0,0,5795.718178216775
144,2,689,1,1,0,2013,3,5,10,0,0,0,0,7216.670903449121
546,6,1390,1,0,0,2014,7,12,28,1,0,0,0,10289.823491972173
302,5,323,1,0,1,2013,12,27,52,0,0,0,0,3557.9443339222926
319,5,929,1,0,0,2014,1,17,3,0,0,0,0,6837.471208298404
894,6,820,1,0,0,2014,4,12,15,1,0,0,0,6679.5758252778905
560,1,1609,1,1,0,2014,11,10,46,0,0,0,0,13338.173069448676
480,4,673,1,1,0,2015,1,29,5,0,0,0,0,7069.715800255013
981,5,755,1,1,0,2013,4,26,17,0,0,0,0,7089.885371634911
685,6,300,1,0,0,2014,9,6,36,1,0,0,0,3761.3126504384563
453,7,0,0,0,0,2014,11,23,47,1,0,0,0,1946.6000451226137
931,7,279,1,0,0,2013,6,23,25,1,0,0,0,3182.5287159363506
1087,4,572,1,0,1,2014,1,2,1,0,0,0,0,4783.448335922323
803,3,573,1,1,1,2013,7,17,29,0,0,0,0,6530.487317142717
134,1,801,1,0,1,2013,12,23,52,0,0,0,0,7076.667229046405
1108,2,588,1,0,1,2014,4,22,17,0,0,0,0,5338.0343587215175
51,2,346,1,0,1,2013,2,12,7,0,0,0,0,3787.0436187493033
274,6,873,1,0,0,2014,4,5,14,1,0,0,0,7089.823864291073
465,4,529,1,0,0,2013,2,14,7,0,0,0,0,4415.506391820032
982,3,558,1,0,1,2015,2,11,7,0,0,0,0,5099.331818006933
928,3,744,1,1,0,2014,6,4,23,0,0,0,0,7549.634261576342
143,1,550,1,0,0,2013,9,30,40,0,0,0,0,5358.57089688431
46,3,562,1,0,0,2013,11,27,48,0,0,0,0,5210.404590944585
451,5,533,1,1,0,2014,12,5,49,0,0,0,0,6282.570899971586
210,3,269,1,0,0,2014,9,10,37,0,0,0,0,3480.669467004598
945,1,0,0,0,0,2015,5,25,22,0,1,0,0,501.41950090188766
884,3,618,1,1,0,2014,5,7,19,0,0,0,0,6764.54591370275
783,4,708,1,0,0,2015,5,28,22,0,0,0,0,5929.8000099835335
781,4,634,1,1,1,2013,2,7,6,0,0,0,0,6535.952495029138
1108,2,776,1,1,0,2015,1,6,2,0,0,0,0,7850.4500166341895
563,5,626,1,0,0,2014,3,14,11,0,0,0,0,5041.645841245656
927,4,728,1,0,0,2013,6,27,26,0,0,0,0,5716.602887977671
434,1,668,1,0,0,2014,5,26,22,0,0,0,0,6032.626141476852
287,6,794,1,0,0,2014,5,31,22,1,0,0,0,6698.855192433519
401,2,682,1,0,0,2015,2,24,9,0,0,0,0,6021.890081084275
270,7,0,0,0,0,2013,4,14,15,1,0,0,0,1517.3287891768268
624,7,0,0,0,0,2015,5,3,18,1,0,0,0,1822.2255009796936
979,6,547,1,0,0,2014,1,18,3,1,0,0,0,4915.020037762704
26,4,529,1,0,1,2013,1,3,1,0,0,0,0,4530.758786331688
487,6,716,1,0,0,2015,6,6,23,1,0,0,0,6359.809882441594
764,3,416,1,1,0,2013,11,20,47,0,0,0,0,5649.482352690422
1085,6,457,1,0,0,2015,6,6,23,1,0,0,0,4698.242577315075
457,4,630,1,1,1,2014,4,17,16,0,0,0,0,6835.364124787215
902,5,595,1,0,0,2015,2,27,9,0,0,0,0,4956.7260098383995
910,2,812,1,1,0,2014,12,16,51,0,0,0,0,8370.62774488132
66,1,633,1,1,0,2013,10,7,41,0,0,0,0,7319.923570794461
358,6,1165,1,0,0,2014,7,26,30,1,0,0,0,8991.233557357104
668,3,1105,1,0,1,2014,7,9,28,0,0,0,0,8465.643606989295
43,1,781,1,1,0,2014,9,1,36,0,0,0,0,8339.239879106171
1023,4,649,1,0,0,2013,12,12,50,0,0,0,0,5427.465219987731
413,2,873,1,0,0,2013,11,26,48,0,0,0,0,7175.992362084566
930,1,986,1,0,0,2013,6,24,26,0,0,0,0,7728.172328809858
922,5,793,1,1,1,2014,8,1,31,0,0,0,0,7710.1426825043745
579,1,1190,1,1,1,2015,1,5,2,0,0,0,0,10687.978763679508
1029,5,697,1,0,1,2014,8,29,35,0,0,0,0,5713.395567147469
711,7,0,0,0,0,2014,3,9,10,1,0,0,0,1568.6576435222523
567,7,0,0,0,0,2015,1,11,2,1,0,0,0,1692.3724003101233
898,4,802,1,1,1,2015,7,16,29,0,0,0,0,8085.346223054861
159,6,715,1,0,0,2015,5,9,19,1,0,0,0,6375.8637583383825
462,2,718,1,0,0,2015,4,7,15,0,0,0,0,6274.0627252515405
350,5,609,1,1,0,2013,5,3,18,0,0,0,0,6310.869997492002
93,3,694,1,1,0,2014,5,7,19,0,0,0,0,7355.25288591627
82,5,979,1,1,0,2014,11,14,46,0,0,0,0,9011.379585461109
967,4,1060,1,0,0,2014,4,10,15,0,0,0,0,7775.409677858406
579,6,923,1,0,0,2013,8,3,31,1,0,0,0,7317.492273588025
322,3,586,1,1,0,2014,1,22,4,0,0,0,0,6539.556558469951
700,5,510,1,0,1,2014,8,29,35,0,0,0,0,4641.210909632209
850,7,0,0,0,0,2014,4,27,17,1,0,0,0,1617.698767546157
38,6,545,1,0,0,2014,3,29,13,1,0,0,0,5158.620520218508
191,5,737,1,1,0,2015,7,3,27,0,0,0,0,7532.549680377881
598,7,0,0,0,0,2015,5,24,21,1,0,0,0,1866.0352028465131
570,7,0,0,0,0,2014,3,30,13,1,0,0,0,1631.7377609589603
603,6,705,1,0,0,2013,6,15,24,1,0,0,0,5944.694315591943
1013,4,395,1,0,0,2014,2,27,9,0,0,0,0,3713.430104374187
1,2,525,1,0,0,2013,2,26,9,0,0,0,0,4799.9395350185805
669,4,379,1,0,0,2014,2,13,7,0,0,0,0,3648.317098249914
941,1,715,1,1,0,2014,3,17,12,0,0,0,0,7589.663876895211
942,5,481,1,1,1,2014,8,8,32,0,0,0,0,5839.074797954003
182,2,261,1,0,1,2013,12,31,1,0,0,0,0,3707.7204125559656
584,3,0,0,1,0,2013,5,1,18,0,1,0,0,1314.9917769164895
847,6,1004,1,0,0,2015,6,13,24,1,0,0,0,8048.82143895718
116,2,818,1,1,0,2013,10,22,43,0,0,0,0,8300.858556008898
731,5,1123,1,0,0,2013,10,4,40,0,0,0,0,8087.587238460896
667,6,855,1,0,0,2015,5,30,22,1,0,0,0,7174.170701273135
1079,6,629,1,0,1,2014,8,2,31,1,0,0,0,5733.481822029746
846,4,817,1,0,1,2014,7,10,28,0,0,0,0,6547.384515269718
655,4,560,1,0,0,2015,1,22,4,0,0,0,0,4893.335986718535
681,7,0,0,0,0,2013,3,24,12,1,0,0,0,1428.7286910922267
261,5,789,1,0,0,2013,4,19,16,0,0,0,0,5949.657608568843
824,5,552,1,0,0,2013,1,18,3,0,0,0,0,4308.876119679073
235,1,887,1,1,0,2014,6,30,27,0,0,0,0,8884.920555277204
208,1,404,1,1,1,2015,2,2,6,0,0,0,0,6044.687854132848
233,5,969,1,1,1,2014,10,24,43,0,0,0,0,9006.935067856684
529,5,1073,1,1,0,2014,12,19,51,0,0,0,0,9551.150031915051
151,2,661,1,0,0,2013,12,10,50,0,0,0,0,5950.419247241865
1112,1,1259,1,1,0,2014,2,17,8,0,0,0,0,10801.678017198516
134,1,681,1,1,0,2013,1,7,2,0,0,0,0,7250.69258161739
371,1,748,1,1,0,2014,6,16,25,0,0,0,0,7997.878677310131
948,3,1659,1,1,0,2013,11,6,45,0,0,0,0,13085.675553972425
62,1,825,1,0,1,2013,12,30,1,0,0,0,0,7280.104820140521
1030,3,303,1,0,1,2013,7,24,30,0,0,0,0,3425.233705151186
413,1,1148,1,1,0,2015,4,13,16,0,0,0,0,10492.584926645563
572,4,678,1,1,0,2013,2,7,6,0,0,0,0,6735.353024113167
558,7,0,0,0,0,2015,6,14,24,1,0,0,0,1892.4672646141262
272,5,621,1,0,0,2014,6,27,26,0,0,0,0,5200.330865876807
174,7,0,0,0,0,2013,5,5,18,1,0,0,0,1555.1155572134303
92,2,437,1,0,1,2014,8,12,33,0,0,0,0,4733.455479327822
441,6,791,1,0,0,2014,12,27,52,1,0,0,0,6917.3407798872795
86,7,0,0,0,0,2015,2,1,5,1,0,0,0,1792.7023165677092
633,1,656,1,1,0,2014,3,31,14,0,0,0,0,7311.900155406853
184,4,635,1,1,0,2013,6,20,25,0,0,0,0,6720.005046397098
930,4,1153,1,0,0,2013,12,12,50,0,0,0,0,8481.373509915895
432,3,1691,1,0,0,2014,5,28,22,0,0,0,0,11895.543427799596
456,1,806,1,0,0,2013,4,15,16,0,0,0,0,6628.450749842625
22,7,0,0,0,0,2014,2,16,7,1,0,0,0,1658.470704393112
836,3,806,1,1,1,2015,2,18,8,0,0,0,0,8084.689025257772
25,7,0,0,0,0,2014,10,5,40,1,0,0,0,1945.986313270114
214,1,905,1,1,0,2013,11,18,47,0,0,0,0,8994.036227027013
61,2,497,1,0,1,2014,8,12,33,0,0,0,0,5100.355397452193
1056,6,539,1,0,0,2015,5,2,18,1,0,0,0,5151.401378677634
1018,1,1825,1,1,1,2013,3,25,13,0,0,0,0,14211.07374795765
492,6,1102,1,0,0,2013,6,8,23,1,0,0,0,8343.426783279981
223,1,1067,1,1,0,2014,12,15,51,0,0,0,0,10175.24146520265
140,1,1205,1,1,0,2014,2,3,6,0,0,0,0,10612.71822353988
907,1,799,1,0,0,2014,12,8,50,0,0,0,0,6979.1637987300055
618,2,509,1,1,0,2014,9,16,38,0,0,0,0,6477.212645465566
1001,5,719,1,1,0,2014,1,10,2,0,0,0,0,6896.7624779755715
128,4,521,1,0,0,2013,11,14,46,0,0,0,0,4770.9502527890145
1042,3,566,1,0,0,2015,2,11,7,0,0,0,0,5036.6331609232
564,1,437,1,0,0,2015,6,22,26,0,0,0,0,4822.415086794354
581,2,762,1,1,0,2014,6,17,25,0,0,0,0,7894.8406476194505
271,7,0,0,0,0,2013,2,3,5,1,0,0,0,1419.1861650891951
422,1,496,1,1,0,2015,6,15,25,0,0,0,0,6641.428431474138
721,2,669,1,0,0,2013,10,1,40,0,0,0,0,5809.099033000297
360,1,823,1,0,1,2014,12,29,1,0,0,0,0,7389.37042454537
9,5,0,0,0,1,2013,11,1,44,0,1,0,0,-17.444554302899633
803,4,414,1,0,0,2013,11,14,46,0,0,0,0,4012.8002013893565
357,5,828,1,0,1,2014,8,15,33,0,0,0,0,6589.423084292328
975,2,878,1,1,0,2013,7,16,29,0,0,0,0,8391.708583430445
807,4,0,0,1,0,2014,5,1,18,0,1,0,0,1296.63541160553
962,5,1375,1,1,0,2014,5,2,18,0,0,0,0,10997.346628783678
649,1,367,1,0,0,2014,9,8,37,0,0,0,0,4302.384997680434
948,1,1713,1,0,0,2013,5,6,19,0,0,0,0,12035.485260498943
792,2,555,1,0,0,2015,3,24,13,0,0,0,0,5229.553984051046
853,1,974,1,0,0,2015,2,9,7,0,0,0,0,7832.392553364509
487,2,647,1,1,0,2013,5,14,20,0,0,0,0,7000.03444714332
902,1,654,1,0,0,2014,5,26,22,0,0,0,0,5869.806028864288
272,2,731,1,1,0,2013,1,22,4,0,0,0,0,7403.044619885448
249,1,474,1,0,0,2014,3,10,11,0,0,0,0,4786.928299900552
1073,1,988,1,1,0,2013,5,27,22,0,0,0,0,9136.079227972485
176,2,439,1,0,1,2013,12,24,52,0,0,0,0,4735.094314302085
210,2,244,1,0,1,2013,7,23,30,0,0,0,0,3359.2097585065058
603,1,1177,1,1,0,2015,3,2,10,0,0,0,0,10576.388848736708
819,7,0,0,0,0,2015,7,5,27,1,0,0,0,1870.4319599684677
728,2,353,1,0,1,2013,8,20,34,0,0,0,0,3962.3873165631085
9,5,586,1,0,1,2014,10,17,42,0,0,0,0,5269.741438277182
280,3,430,1,1,0,2013,4,24,17,0,0,0,0,5552.607114947168
523,2,1435,1,0,0,2014,3,11,11,0,0,0,0,10382.080936537415
455,6,744,1,0,0,2013,12,21,51,1,0,0,0,6447.25008054811
475,5,1045,1,1,0,2014,6,6,23,0,0,0,0,9135.604835542734
10,2,633,1,1,0,2014,10,7,41,0,0,0,0,7348.318909344438
198,2,497,1,1,0,2015,4,28,18,0,0,0,0,6478.165356641868
820,3,1187,1,1,0,2013,10,9,41,0,0,0,0,10228.829181418638
885,6,688,1,0,0,2013,11,2,44,1,0,0,0,5963.29984119226
1047,3,586,1,1,0,2015,3,4,10,0,0,0,0,6634.698287075269
779,6,267,1,0,0,2014,10,11,41,1,0,0,0,3594.6253756842343
597,7,0,0,0,0,2013,1,27,4,1,0,0,0,1371.13135914976
62,7,0,0,0,0,2013,3,24,12,1,0,0,0,1532.4537975077983
531,5,582,1,1,1,2014,3,7,10,0,0,0,0,6322.171108158596
906,3,1221,1,1,0,2015,2,18,8,0,0,0,0,10473.88219211949
312,7,0,0,0,0,2014,1,26,4,1,0,0,0,1590.1464348647278
405,6,360,1,0,0,2015,7,18,29,1,0,0,0,4288.585578555067
118,1,1149,1,1,0,2014,9,1,36,0,0,0,0,10545.131294198567
844,6,217,1,0,0,2014,7,12,28,1,0,0,0,3168.549671043409
1035,7,0,0,0,0,2013,7,28,30,1,0,0,0,1531.1740869873902
471,7,0,0,0,0,2015,3,15,11,1,0,0,0,1793.2830925935996
299,3,493,1,0,0,2014,3,26,13,0,0,0,0,4614.8988568572095
869,6,670,1,0,0,2013,12,7,49,1,0,0,0,5905.471458943328
181,7,0,0,0,0,2015,2,22,8,1,0,0,0,1816.236189878371
339,7,0,0,0,0,2015,2,22,8,1,0,0,0,1789.760314573592
322,7,0,0,0,0,2013,8,4,31,1,0,0,0,1644.0780305404332
55,3,505,1,0,0,2014,3,12,11,0,0,0,0,4701.824766997655
515,1,971,1,1,0,2014,6,30,27,0,0,0,0,9344.388680692064
862,2,1345,1,1,0,2014,11,25,48,0,0,0,0,11570.119497931038
562,2,3294,1,1,0,2014,10,7,41,0,0,0,0,23297.45027606556
333,1,1514,1,1,0,2013,8,26,35,0,0,0,0,12544.792482839548
195,1,1493,1,1,0,2014,9,29,40,0,0,0,0,12658.609340896946
546,1,1690,1,0,0,2015,6,22,26,0,0,0,0,12379.043347513885
693,6,334,1,0,1,2013,7,27,30,1,0,0,0,3855.0937501449953
13,4,279,1,0,0,2013,2,28,9,0,0,0,0,3010.4440934493905
346,3,746,1,1,0,2014,10,1,40,0,0,0,0,7807.829955386464
526,7,0,0,0,0,2013,9,1,35,1,0,0,0,1642.7742682868848
662,4,576,1,0,0,2015,6,25,26,0,0,0,0,5187.204492222401
147,2,842,1,0,1,2014,6,10,24,0,0,0,0,7084.867482022091
559,2,687,1,0,0,2014,6,24,26,0,0,0,0,6006.853848734172
40,2,762,1,1,0,2014,9,2,36,0,0,0,0,8072.956104028504
318,6,457,1,0,0,2013,7,20,29,1,0,0,0,4545.405025505635
835,1,750,1,0,0,2013,9,30,40,0,0,0,0,6448.2975470094825
57,7,0,0,0,0,2013,4,21,16,1,0,0,0,1566.1719209422008
1024,1,990,1,1,0,2013,8,12,33,0,0,0,0,9243.807662320556
820,7,0,0,0,0,2013,11,10,45,1,0,0,0,1687.5423837556737
1097,1,2614,1,1,0,2015,4,13,16,0,0,0,0,19215.633627458243
600,2,648,1,1,1,2015,1,6,2,0,0,0,0,7264.808941301017
138,5,0,0,1,1,2015,4,3,14,0,0,1,0,450.2771158196265
753,1,694,1,0,0,2015,5,11,20,0,0,0,0,6280.866658292303
1008,3,822,1,1,0,2014,6,4,23,0,0,0,0,8006.4456247635535
552,4,699,1,0,0,2015,7,23,30,0,0,0,0,5981.984027589089
221,3,547,1,0,0,2013,12,11,50,0,0,0,0,5099.202913924819
273,3,421,1,0,1,2014,12,31,1,0,0,0,0,4676.03055790806
1022,7,0,0,0,0,2014,5,25,21,1,0,0,0,1623.728059616522
67,1,914,1,1,0,2015,1,26,5,0,0,0,0,9048.51071089838
384,2,995,1,0,0,2015,6,23,26,0,0,0,0,8064.190146092966
274,7,1552,1,0,0,2015,3,8,10,1,0,0,0,11169.253203720727
1039,3,1035,1,1,0,2014,9,17,38,0,0,0,0,9425.36935231433
582,4,937,1,1,0,2014,5,22,21,0,0,0,0,8612.273595852894
2,1,523,1,0,0,2014,3,24,13,0,0,0,0,5150.012391570315
1083,5,405,1,1,0,2015,1,30,5,0,0,0,0,5200.808383462834
917,7,0,0,0,0,2014,8,31,35,1,0,0,0,1768.2364179505967
30,7,0,0,0,0,2015,4,26,17,1,0,0,0,1926.36316786916
635,4,0,0,0,1,2015,1,1,1,0,1,0,0,-7.661065379041247
817,6,2206,1,0,0,2013,11,16,46,1,0,0,0,15152.140157569433
341,7,0,0,0,0,2013,9,8,36,1,0,0,0,1686.9254727830994
297,2,627,1,0,0,2014,2,25,9,0,0,0,0,5536.496103313111
269,2,2031,1,1,0,2013,12,17,51,0,0,0,0,15655.427100667614
